Hos_Name,Hos_City,Hos_Grade,Hos_Speciality 
重庆市沙坪坝区第二人民医院,重庆市-沙坪坝区,一级甲等,
重庆师范学院医院,重庆市-沙坪坝区,一级丙等,
重庆大学医院,重庆市-沙坪坝区,,
重庆职工医学院医院,重庆市-沙坪坝区,,
重庆市第一棉纺织厂职工医院,重庆市-沙坪坝区,,
重庆第二棉纺织厂职工医院,重庆市-沙坪坝区,,
重庆康明斯发动机有限公司医院,重庆市-沙坪坝区,,
重庆市沙坪坝区第五人民医院,重庆市-沙坪坝区,,
重庆市沙坪坝区红十字会医院,重庆市-沙坪坝区,,
重庆沙坪坝区井口医院,重庆市-沙坪坝区,,
沙平坝区重庆市肿瘤医院重庆市肿瘤研究所,重庆市-沙坪坝区,,
重庆市精神病院,重庆市-沙坪坝区,,
重庆市沙坪坝区精神病医院,重庆市-沙坪坝区,,
重庆市沙坪坝区第三人民医院,重庆市-沙坪坝区,,
重庆医科大学附属第二医院,重庆市-渝中区,三级甲等,感染病科、内分泌科、呼吸内科、老年病科、普通外科、消化内科、妇产科、骨科、神经内科、心血管内科、肝胆外科
重庆市妇幼保健院（重庆市妇产科医院）,重庆市-渝中区,三级甲等,
重庆市中医院（重庆市中医研究院）,重庆市-渝中区,三级甲等,妇科、肛肠科、骨伤科、针灸科
重庆市第四人民医院（重庆市急救医疗中心）,重庆市-渝中区,三级甲等,创伤科、眼科、整形与颅颌面外科
重庆蓝天医院,重庆市-沙坪坝区,,B超室、妇科、包皮包茎科、计划生育科、外科、骨科、泌尿外科、耳鼻喉科
重庆市大学医院,重庆市-沙坪坝区,,
重庆钢铁集团公司第三钢铁厂职工医院,重庆市-沙坪坝区,,
重庆市沙坪坎区妇幼保健所,重庆市-沙坪坝区,,
重庆友谊医院,重庆市-沙坪坝区,,
重庆医科大学附属第一医院,重庆市-渝中区,三级甲等,神经内科、中西医结合科
重庆市中山医院（重庆市外科医院）,重庆市-渝中区,三级甲等,检验科、心血管外科、骨一科（关节矫形）、骨二科(脊柱外科)、骨三科(骨创伤)
重庆医科大学附属儿童医院,重庆市-渝中区,三级甲等,新生儿科、呼吸科、神经科、肾病免疫科、肿瘤外科、小儿胸心外科
重庆市第一人民医院（重庆市中西医结合医院）,重庆市-渝中区,三级甲等,神经内科、皮肤科、骨科、神经外科、肿瘤科
重庆市第三人民医院（重庆中俄友好医院）,重庆市-渝中区,三级甲等,老年病科、神经内科、肾脏内科、心血管内科、耳鼻咽喉头颈外科、眼科
重庆医科大学附属口腔医院（重庆市口腔医院）,重庆市-渝中区,三级甲等,口腔颌面外科
重庆市第八人民医院（重庆市市直机关直属医院）,重庆市-渝中区,二级甲等,
重庆长航医院,重庆市-渝中区,二级甲等,
重庆市渝中区中医院,重庆市-渝中区,二级甲等,
重庆雷纳广济眼科医院,重庆市-渝中区,,
重庆电信职工医院,重庆市-渝中区,,
重庆华美整形医院,重庆市-渝中区,,
重庆市市中区中医院,重庆市-渝中区,,
重庆市渝中区红十字会医院,重庆市-渝中区,,
重庆市渝中区人民医院,重庆市-渝中区,,
重庆市大坪医院（第三军医大学大坪医院）,重庆市-渝中区,三级甲等,高血压内分泌科、普外科、脑外科、胸外科、创伤医院、泌尿外科、眼科、耳鼻咽喉科、妇产科
重庆市中医骨科医院,重庆市-渝中区,二级甲等,
重庆疝气骨髓炎医院,重庆市-渝中区,二级甲等,
重庆市大坪中医院,重庆市-渝中区,一级甲等,
重庆市第十三人民医院,重庆市-渝中区,,
重庆市时珍阁医院,重庆市-渝中区,,
重庆市渝中区第二人民医院,重庆市-渝中区,,
重庆市市中区中医骨科医院,重庆市-渝中区,,
重庆曼格整形美容,重庆市-渝中区,,
铜雀台韩国整形美容医院,重庆市-渝中区,,
重庆红楼医院,重庆市-渝中区,,
重庆市渝中区第三人民医院,重庆市-渝中区,,
重庆馨妮丝美容整形,重庆市-渝中区,,
曙光医疗美容门诊,重庆市-渝中区,,
赛格尔整形美容,重庆市-渝中区,,
重庆江陵医院长安汽车有限责任公司第一职工医院,重庆市-江北区,二级甲等,
重庆市江北区第一人民医院,重庆市-江北区,二级甲等,
重庆望江医院,重庆市-江北区,二级甲等,
江北区妇幼保健院,重庆市-江北区,二级乙等,
重庆市通用工业集团公司职工医院,重庆市-江北区,一级甲等,
重庆轮船总公司职工医院,重庆市-渝中区,,
重庆市渝中区妇幼保健院,重庆市-渝中区,,
重庆市市中区人民医院,重庆市-渝中区,,
重庆市邮政医院重庆陵江医院,重庆市-渝中区,,
重庆市渝中区大坪中医院,重庆市-渝中区,,
重庆市第十二人民医院（重庆市肺科医院）,重庆市-江北区,二级甲等,
重庆市江北区中医院,重庆市-江北区,二级甲等,
川东钻探公司职工医院,重庆市-江北区,二级乙等,
重庆市江北区精神卫生中心,重庆市-江北区,一级甲等,
重庆仁爱医院,重庆市-江北区,,
重庆爱尔眼科医院,重庆市-江北区,,
重庆少年管教所医院,重庆市-江北区,,
长安汽车有限责任公司第二职工医院,重庆市-江北区,,
重庆阳光医院,重庆市-江北区,,
重庆钢铁公司第三钢铁厂职工医院,重庆市-江北区,,
重庆市江北区第三人民医院,重庆市-江北区,,
重庆都市俪人医院,重庆市-江北区,,
重庆市化工中心医院,重庆市-江北区,,
重庆江陵医院,重庆市-江北区,,
重庆市江北区红旗河沟医院,重庆市-江北区,,
重庆计生医院,重庆市-江北区,,
重庆市佳音医院,重庆市-江北区,,
重庆市生殖健康医院（重庆生殖健康医院、重庆生殖医院）,重庆市-江北区,,妇科、生殖感染科、不孕不育科、计划生育科、泌尿外科（前列腺、性功能）、生殖整形科
美仑美奂整形美容机构,重庆市-江北区,,
骑士重庆专科总医院,重庆市-江北区,,
重庆石油医院,重庆市-江北区,,
重庆复旦医院,重庆市-江北区,,
重庆市第十人民医院重庆市第二精神病医院,重庆市-江北区,,
重庆瑞恩医院,重庆市-江北区,,
重庆天妃美容医院,重庆市-江北区,,
重庆市江北区第六人民医院,重庆市-江北区,,
重庆骑士医院,重庆市-江北区,,
重庆市金紫山医院,重庆市-江北区,,
武警重庆总队医院,重庆市-南岸区,三级甲等,神经外科、神经内科、影像科、骨科、普通外科
重庆市南岸区中西医结合医院,重庆市-南岸区,二级甲等,
重庆市南岸区中医院,重庆市-南岸区,二级乙等,
重庆市南岸区第二人民医院,重庆市-南岸区,二级乙等,
重庆现代女子医院,重庆市-南岸区,,
重庆市第五人民医院重庆仁济医院,重庆市-南岸区,,
重庆第三棉纺织厂职工医院,重庆市-南岸区,,
重庆佳音医院健康体检中心,重庆市-江北区,,
重庆市江北区第八人民医院,重庆市-江北区,,
重庆市江北区第二人民医院,重庆市-江北区,,
重庆市南岸区人民医院,重庆市-南岸区,二级甲等,
重庆港口医院,重庆市-南岸区,二级乙等,
重庆市南岸区第一人民医院,重庆市-南岸区,二级乙等,
重庆市南岸区第一中医院,重庆市-南岸区,二级乙等,
重庆市国营重庆造船厂职工医院,重庆市-南岸区,,
重庆交通学院医院,重庆市-南岸区,,
重庆市南岸区第四人民医院,重庆市-南岸区,,
南岸区重庆市南岸区人民医院,重庆市-南岸区,,
重庆市第六人民医院重庆市职业病防治院,重庆市-南岸区,,
重庆市监狱医院,重庆市-南岸区,,
重庆市南岸区第三人民医院,重庆市-南岸区,,
长江电工厂职工医院,重庆市-南岸区,,
重庆市南方综合门诊部,重庆市-南岸区,,
重庆市棉三厂职工医院,重庆市-南岸区,,
重庆市巴南区人民医院,重庆市-巴南区,二级甲等,
重庆市巴南区中医院,重庆市-巴南区,二级乙等,
重庆化工厂化工烧伤医院,重庆市-巴南区,一级甲等,
重庆市开明医院,重庆市-南岸区,,
重庆市二监狱医院,重庆市-南岸区,,
重庆圣保罗医院,重庆市-南岸区,,
重庆长江电工厂职工医院,重庆市-南岸区,,
国营重庆造船厂职工医院,重庆市-南岸区,,
重庆市南岸区精神病医院,重庆市-南岸区,,
重庆市南岸区第二中医院,重庆市-南岸区,,
重庆市第七人民医院重庆市烧伤救治中心,重庆市-巴南区,二级甲等,
重庆大江医院,重庆市-巴南区,二级乙等,
重庆市巴南区中西医结合眼科医院,重庆市-巴南区,一级丙等,
巴南区中医院,重庆市-巴南区,,
重庆市巴南区第二人民医院,重庆市-巴南区,,
重庆市巴南区第三人民医院,重庆市-巴南区,,
重庆毛纺织染厂职工医院,重庆市-巴南区,,
巴南区人民医院,重庆市-巴南区,,
巴南区第二人民医院,重庆市-巴南区,,
重庆大江车辆总厂职工医院,重庆市-巴南区,,
重庆机床厂职工医院,重庆市-巴南区,,
重庆市第二人民医院,重庆市-永川市,三级甲等,普通外科、胸心外科、耳鼻咽喉-头颈外科、神经外科、骨科、眼科、神经内科、呼吸内科、心血管内科
永川市中医院,重庆市-永川市,二级甲等,
重庆市巴南区皮肤病医院,重庆市-巴南区,,
重庆市巴南区妇幼保健院,重庆市-巴南区,,
重庆市巴南区中西医结合医院,重庆市-巴南区,,
重庆市第七人民医院重庆市烧伤救治中心巴南区中西医结合医院,重庆市-巴南区,,
重庆市巴南区南泉中心医院,重庆市-巴南区,,
重庆大江车辆总厂平山车桥分厂职工医院,重庆市-巴南区,,
巴南区皮肤病医院麻风病院,重庆市-巴南区,,
重庆市巴县界石精神病院,重庆市-巴南区,,
永川市妇幼保健院,重庆市-永川市,二级甲等,
重庆永川市中医院,重庆市-永川市,二级甲等,
重庆永川市妇幼保健院,重庆市-永川市,二级甲等,
电子工业部四一二医院,重庆市-永川市,二级乙等,
永川市精神病院,重庆市-永川市,一级甲等,
重庆永川市职业病医院,重庆市-永川市,,
重庆市永川市青城医院,重庆市-永川市,,
新胜茶场医院,重庆市-永川市,,
重庆市地方煤矿矽肺病医院,重庆市-永川市,,
重庆市新胜茶场医院,重庆市-永川市,,
永川市职业病医院,重庆市-永川市,,
重庆江津市妇幼保健院,重庆市-江津市,二级甲等,
永川市人民医院,重庆市-永川市,二级乙等,
中国船舶工业总公司六五二医院,重庆市-永川市,二级乙等,
永荣矿务局永川煤矿职工医院,重庆市-永川市,一级乙等,
重庆永川市计生集爱医院,重庆市-永川市,,
永川市青城医院,重庆市-永川市,,
重庆永川市人民医院,重庆市-永川市,,
机械电子工业部四一二医院,重庆市-永川市,,
重庆市永荣矿务局永川煤矿职工医院,重庆市-永川市,,
重庆永川市精神病院,重庆市-永川市,,
重庆江津市工人医院,重庆市-江津市,二级甲等,
重庆零九四职工医院（重庆094职工医院）,重庆市-江津市,二级甲等,
江津市妇幼保健院,重庆市-江津市,二级甲等,
重庆Ｏ九四职工医院,重庆市-江津市,二级乙等,
重庆江津市第二人民医院,重庆市-江津市,二级乙等,
零九四职工医院,重庆市-江津市,,
江津市精神病医院,重庆市-江津市,,
重庆江津市精神病医院,重庆市-江津市,,
重庆綦江县人民医院（重庆綦江县红十字医院）,重庆市-綦江县,二级甲等,
重庆市綦江齿轮厂职工医院,重庆市-綦江县,二级甲等,
綦江县中医院,重庆市-綦江县,二级乙等,
重庆江津市人民医院,重庆市-江津市,二级甲等,
江津市人民医院,重庆市-江津市,二级乙等,
江津市第二人民医院,重庆市-江津市,二级乙等,
重庆长风机械厂职工医院,重庆市-江津市,,
重庆江津市中医院,重庆市-江津市,,
江津市工人医院,重庆市-江津市,,
江津市中医院,重庆市-江津市,,
重庆市松藻矿务局职工医院,重庆市-綦江县,二级甲等,
重庆綦江县人民医院重庆綦江县红十字医院,重庆市-綦江县,二级甲等,
綦江县人民医院,重庆市-綦江县,二级乙等,
重庆綦江县中医院,重庆市-綦江县,二级乙等,
綦江县第二人民医院,重庆市-綦江县,一级甲等,
